Row ID,Product,Sales,Profit
1713,Paper,14.304,5.0064
1714,Tables,765.625,-566.5625
1715,Bookcases,307.666,-14.4784
1716,Binders,7.712,2.7956
1717,Appliances,242.9,70.441
1718,Storage,454.9,0
1719,Furnishings,35.92,15.0864
1720,Furnishings,39.76,12.3256
1721,Binders,47.744,14.92
1722,Phones,159.984,11.9988
1723,Accessories,255.968,51.1936
1724,Bookcases,359.058,-71.8116
1725,Appliances,434.352,43.4352
1726,Appliances,3.552,0.444
1727,Appliances,88.832,7.7728
1728,Tables,1048.35,-69.89
1729,Accessories,100,21
1730,Labels,7.83,3.6018
1731,Paper,96.256,31.2832
1732,Paper,10.688,3.7408
1733,Storage,338.04,-33.804
1734,Art,154.24,17.352
1735,Appliances,34.848,6.534
1736,Phones,22,1.375
1737,Art,4.368,0.3822
1738,Storage,31.44,8.4888
1739,Accessories,17.9,3.401
1740,Accessories,129.45,46.602
1741,Labels,20.88,9.6048
1742,Paper,20.736,7.2576
1743,Furnishings,7.168,0.9856
1744,Storage,11.168,-2.5128
1745,Accessories,442.4,-55.3
1746,Art,13.36,4.9432
1747,Binders,11.232,-8.2368
1748,Paper,10.272,3.21
1749,Paper,10.368,3.6288
1750,Art,6.24,0.546
1751,Tables,206.962,-32.5226
1752,Furnishings,9.46,3.6894
1753,Storage,559.62,151.0974
1754,Paper,109.92,53.8608
1755,Paper,8.56,3.852
1756,Paper,360.712,130.7581
1757,Phones,1718.4,150.36
1758,Binders,41.568,-66.5088
1759,Accessories,46.864,7.6154
1760,Art,19.536,4.884
1761,Bookcases,411.332,-4.8392
1762,Binders,28.752,9.7038
1763,Bookcases,293.199,-20.6964
1764,Supplies,35.06,10.518
1765,Labels,4.13,1.8998
1766,Furnishings,109.8,46.116
1767,Labels,9.82,4.8118
1768,Binders,7.644,-5.8604
1769,Binders,51.465,-39.4565
1770,Supplies,6.976,-1.3952
1771,Binders,12.222,-20.1663
1772,Storage,97.984,-24.496
1773,Accessories,62.4,19.5
1774,Binders,20.86,9.387
1775,Storage,497.61,129.3786
1776,Art,5.34,1.4952
1777,Labels,3.15,1.512
1778,Paper,368.91,180.7659
1779,Art,14.7,6.615
1780,Accessories,59.97,14.9925
1781,Storage,83.36,20.84
1782,Paper,6.58,3.0268
1783,Binders,122.94,59.0112
1784,Paper,219.84,107.7216
1785,Accessories,98.16,9.816
1786,Binders,33.04,15.5288
1787,Phones,86.97,25.2213
1788,Phones,134.97,64.7856
1789,Phones,699.98,195.9944
1790,Accessories,139.95,26.5905
1791,Paper,48.94,24.47
1792,Chairs,2807.84,673.8816
1793,Art,46.64,12.5928
1794,Storage,60.416,6.0416
1795,Art,107.94,26.985
1796,Storage,63.84,16.5984
1797,Phones,347.97,100.9113
1798,Binders,37.008,11.565
1799,Furnishings,215.65,73.321
1800,Fasteners,11.168,3.6296
1801,Paper,53.952,17.5344
1802,Furnishings,4.18,1.5048
1803,Binders,5.607,-4.2987
1804,Supplies,4663.736,-1049.3406
1805,Accessories,79.984,22.9954
1806,Phones,2575.944,257.5944
1807,Paper,45.36,21.7728
1808,Accessories,254.24,76.272
1809,Phones,69.93,0.6993
1810,Furnishings,16.156,-12.117
1811,Paper,54.816,17.8152
1812,Tables,1441.3,245.021
1813,Furnishings,77.6,28.13
1814,Furnishings,4.656,1.5714
1815,Tables,170.136,-8.5068
1816,Labels,7.38,3.4686
1817,Art,9.26,3.0558
1818,Labels,9.96,4.5816
1819,Appliances,75.6,-166.32
1820,Furnishings,29.32,-24.189
1821,Appliances,92.064,-225.5568
1822,Fasteners,6.976,1.8312
1823,Chairs,62.958,-2.6982
1824,Paper,5.184,1.8144
1825,Binders,31.32,-25.056
1826,Furnishings,11.84,3.108
1827,Furnishings,22.784,4.8416
1828,Phones,1127.976,126.8973
1829,Paper,38.88,18.6624
1830,Phones,779.796,-168.9558
1831,Phones,1439.92,374.3792
1832,Tables,262.11,62.9064
1833,Chairs,207,25.875
1834,Machines,1439.982,-263.9967
1835,Paper,36.288,12.7008
1836,Art,21.4,6.206
1837,Appliances,1245.86,361.2994
1838,Labels,17.544,5.9211
1839,Furnishings,44.128,12.1352
1840,Appliances,62.92,10.2245
1841,Paper,78.304,29.364
1842,Chairs,140.81,39.4268
1843,Labels,40.096,13.5324
1844,Furnishings,40.784,-30.588
1845,Accessories,90.57,11.7741
1846,Paper,40.08,19.2384
1847,Furnishings,37.68,15.8256
1848,Chairs,362.352,27.1764
1849,Binders,7.184,2.245
1850,Storage,34.76,9.7328
1851,Accessories,831.2,124.68
1852,Paper,26.4,11.88
1853,Envelopes,106.75,49.105
1854,Paper,97.82,45.9754
1855,Storage,141.4,38.178
1856,Art,14.52,4.7916
1857,Storage,127.92,-15.99
1858,Binders,34.24,-53.072
1859,Appliances,137.62,60.5528
1860,Phones,100.49,25.1225
1861,Bookcases,257.568,-28.9764
1862,Phones,119.96,33.5888
1863,Storage,49.632,4.9632
1864,Tables,727.45,-465.568
1865,Furnishings,24.96,4.368
1866,Phones,370.782,-92.6955
1867,Furnishings,196.45,70.722
1868,Paper,31.104,10.8864
1869,Storage,78.256,-17.6076
1870,Paper,6.48,3.1104
1871,Art,99.2,25.792
1872,Chairs,801.568,50.098
1873,Tables,272.848,27.2848
1874,Tables,70.98,20.5842
1875,Paper,16.224,5.8812
1876,Bookcases,176.784,-22.098
1877,Phones,470.376,47.0376
1878,Chairs,393.568,-44.2764
1879,Phones,302.376,22.6782
1880,Binders,68.742,-48.1194
1881,Envelopes,29.34,14.67
1882,Chairs,383.607,63.9345
1883,Storage,563.4,67.608
1884,Paper,217.056,78.6828
1885,Labels,6,2.1
1886,Furnishings,31.56,10.4148
1887,Fasteners,7.104,2.3976
1888,Binders,398.352,-331.96
1889,Appliances,121.792,13.7016
1890,Tables,409.59,-122.877
1891,Paper,10.56,4.752
1892,Art,3.38,1.2506
1893,Envelopes,7.824,2.934
1894,Paper,24.784,7.745
1895,Art,34.65,10.395
1896,Binders,487.984,152.495
1897,Binders,1793.98,843.1706
1898,Envelopes,29.808,10.8054
1899,Binders,505.176,-336.784
1900,Tables,174.0585,-110.7645
1901,Storage,191.88,19.188
1902,Phones,14.78,3.9906
1903,Paper,5.184,1.8144
1904,Chairs,478.48,47.848
1905,Accessories,28.4,6.745
1906,Storage,909.12,9.0912
1907,Binders,2.952,-2.1648
1908,Binders,27.018,-21.6144
1909,Furnishings,136.92,41.076
1910,Furnishings,18.96,8.532
1911,Accessories,99.39,40.7499
1912,Paper,273.896,92.4399
1913,Machines,597.132,49.761
1914,Accessories,149.95,65.978
1915,Labels,4.608,1.6704
1916,Art,15.528,4.8525
1917,Labels,11.952,3.8844
1918,Art,11.65,3.3785
1919,Phones,299.9,74.975
1920,Binders,895.92,302.373
1921,Chairs,462.564,97.6524
1922,Storage,15.008,1.5008
1923,Phones,863.64,107.955
1924,Art,47.616,3.5712
1925,Paper,92.94,41.823
1926,Accessories,199.98,69.993
1927,Phones,177.48,19.9665
1928,Paper,88.768,31.0688
1929,Paper,6.48,3.1104
1930,Storage,46.51,1.8604
1931,Phones,659.976,49.4982
1932,Phones,271.992,23.7993
1933,Bookcases,145.74,23.3184
1934,Furnishings,15.4,7.392
1935,Paper,244.55,114.9385
1936,Accessories,166.16,59.8176
1937,Furnishings,14.73,4.8609
1938,Binders,19.968,-13.312
1939,Storage,33.488,-1.2558
1940,Binders,8.736,-6.1152
1941,Chairs,662.88,74.574
1942,Labels,47.36,17.76
1943,Storage,27.44,2.401
1944,Binders,3.24,-5.184
1945,Accessories,95.968,26.3912
1946,Paper,10.368,3.6288
1947,Art,23.1,6.468
1948,Furnishings,11.54,3.462
1949,Tables,254.526,-93.3262
1950,Appliances,12.98,3.7642
1951,Binders,26.432,8.9208
1952,Phones,197.97,57.4113
1953,Labels,18.9,9.072
1954,Chairs,1282.41,213.735
1955,Art,4.92,2.214
1956,Accessories,238,38.08
1957,Accessories,167.97,40.3128
1958,Paper,17.12,7.704
1959,Binders,16.2,7.776
1960,Appliances,33.99,14.6157
1961,Accessories,296.85,53.433
1962,Accessories,112.8,6.768
1963,Binders,13.71,6.5808
1964,Paper,24.9,11.703
1965,Storage,286.29,17.1774
1966,Appliances,24.18,7.254
1967,Phones,281.97,78.9516
1968,Supplies,69.5,20.155
1969,Paper,166.44,79.8912
1970,Accessories,291.96,102.186
1971,Art,6.408,0.6408
1972,Accessories,408.744,76.6395
1973,Binders,5.104,-8.6768
1974,Fasteners,2.896,0.4706
1975,Accessories,35.016,-2.1885
1976,Storage,275.97,11.0388
1977,Phones,1394.95,362.687
1978,Chairs,545.88,70.9644
1979,Art,5.248,0.5904
1980,Chairs,933.536,105.0228
1981,Storage,42.976,4.2976
1982,Binders,3.76,1.8048
1983,Phones,479.96,134.3888
1984,Appliances,320.88,93.0552
1985,Furnishings,23.88,10.5072
1986,Paper,26.76,12.3096
1987,Copiers,1439.976,191.9968
1988,Binders,17.22,7.9212
1989,Tables,1024.38,215.1198
1990,Envelopes,26.22,12.3234
1991,Paper,17.34,8.4966
1992,Binders,4.956,-3.7996
1993,Labels,71.04,26.64
1994,Art,5.344,0.7348
1995,Fasteners,11.304,-2.1195
1996,Appliances,294.62,-766.012
1997,Furnishings,8.752,-3.7196
1998,Labels,15,7.2
1999,Phones,161.61,42.0186
2000,Phones,144.95,42.0355
2001,Accessories,199.95,21.9945
2002,Art,41.86,14.2324
2003,Storage,95.94,9.594
2004,Chairs,304.45,76.1125
2005,Binders,11.364,-17.046
2006,Art,29.68,11.5752
2007,Accessories,47.53,16.1602
2008,Bookcases,183.372,-36.6744
2009,Art,4.224,0.4752
2010,Appliances,333.056,29.1424
2011,Paper,24.896,7.78
2012,Accessories,159.984,35.9964
2013,Storage,46.344,4.6344
2014,Chairs,350.98,84.2352
2015,Paper,13.08,6.0168
2016,Storage,900.08,117.0104
2017,Binders,17.568,6.3684
2018,Labels,14.62,6.8714
2019,Supplies,33.36,8.6736
2020,Paper,40.14,19.6686
2021,Storage,1606.23,481.869
2022,Paper,17.04,7.668
2023,Binders,49.53,23.7744
2024,Chairs,872.32,244.2496
2025,Binders,239.12,77.714
2026,Bookcases,141.96,39.7488
2027,Binders,33.024,11.5584
2028,Binders,67.136,23.4976
2029,Binders,14.73,6.9231
2030,Storage,104.9,25.176
2031,Binders,61.04,30.52
2032,Paper,10.95,5.1465
2033,Paper,9.392,3.2872
2034,Art,9.328,0.8162
2035,Binders,8.26,3.8822
2036,Chairs,269.97,51.2943
2037,Paper,29.04,13.9392
2038,Labels,14.62,6.8714
2039,Paper,11.952,4.3326
2040,Binders,4.536,-3.3264
2041,Binders,9.156,-6.104
2042,Furnishings,75.36,20.724
2043,Binders,57.504,20.1264
2044,Art,38.864,7.7728
2045,Paper,15.552,5.4432
2046,Appliances,162.64,45.5392
2047,Phones,597,280.59
2048,Paper,55.48,26.6304
2049,Furnishings,289.8,36.225
2050,Binders,2.502,-2.0016
2051,Binders,6.48,-4.752
2052,Chairs,341.488,-73.176
2053,Art,11.12,0.834
2054,Furnishings,25.344,3.4848
2055,Furnishings,17.31,5.193
2056,Accessories,199.95,63.984
2057,Chairs,1586.69,412.5394
2058,Accessories,84.99,30.5964
2059,Tables,411.8,70.006
2060,Fasteners,11.34,5.2164
2061,Storage,80.3,20.878
2062,Binders,15.968,5.3892
2063,Paper,64.74,30.4278
2064,Binders,19.296,6.03
2065,Storage,405.64,12.1692
2066,Chairs,146.352,-9.147
2067,Accessories,251.91,47.8629
2068,Art,12.39,3.717
2069,Accessories,199.96,69.986
2070,Tables,710.832,-97.7394
2071,Binders,1.941,-1.294
2072,Chairs,283.92,-46.137
2073,Binders,7.312,2.5592
2074,Accessories,59.97,13.7931
2075,Phones,761.544,66.6351
2076,Furnishings,58.2,28.518
2077,Paper,39.9,19.95
2078,Appliances,90.86,26.3494
2079,Paper,94.85,45.528
2080,Paper,106.232,37.1812
2081,Phones,111.984,11.1984
2082,Furnishings,7.712,1.7352
2083,Paper,37.44,16.848
2084,Labels,23.68,8.88
2085,Labels,122.12,56.1752
2086,Labels,18.45,8.6715
2087,Storage,324.9,38.988
2088,Paper,146.73,68.9631
2089,Fasteners,3.96,1.4652
2090,Labels,5.76,2.6496
2091,Binders,26.55,13.0095
2092,Tables,310.443,-48.7839
2093,Chairs,479.9,81.583
2094,Supplies,12.88,0.3864
2095,Art,13.12,1.476
2096,Binders,511.84,240.5648
2097,Art,91.96,25.7488
2098,Art,8.34,2.1684
2099,Storage,37.68,2.355
2100,Accessories,279.944,80.4839
2101,Storage,636.408,-15.9102
2102,Art,83.168,9.3564
2103,Chairs,259.136,-25.9136
2104,Paper,221.92,106.5216
2105,Accessories,26,11.7
2106,Paper,15.552,5.4432
2107,Binders,0.876,-1.4016
2108,Paper,19.98,9.3906
2109,Binders,398.352,124.485
2110,Art,5.04,1.26
2111,Fasteners,17.45,8.027
2112,Chairs,323.136,20.196
2113,Supplies,29.7,8.019
2114,Phones,1295.84,145.782
2115,Storage,46.84,12.6468
2116,Bookcases,425.833,20.0392
2117,Tables,209.67,-13.978
2118,Paper,159.88,73.5448
2119,Paper,5.28,2.376
2120,Binders,895.92,302.373
2121,Binders,2.808,-1.9656
2122,Chairs,215.976,-2.6997
2123,Bookcases,241.96,41.1332
2124,Labels,27.72,13.3056
2125,Envelopes,104.68,35.3295
2126,Phones,62.958,9.4437
2127,Accessories,86.376,1.0797
2128,Furnishings,64.944,6.4944
2129,Paper,20.736,7.2576
2130,Appliances,33.28,9.3184
2131,Art,38.52,11.9412
2132,Furnishings,139.86,60.1398
2133,Paper,19.65,9.039
2134,Binders,152.991,-122.3928
2135,Fasteners,10.584,-2.3814
2136,Phones,94.92,15.82
2137,Furnishings,14.76,-11.439
2138,Binders,3.656,-5.8496
2139,Paper,146.82,73.41
2140,Binders,149.544,50.4711
2141,Supplies,17.14,4.4564
2142,Tables,991.764,-347.1174
2143,Paper,30.48,9.906
2144,Phones,23.988,-4.7976
2145,Fasteners,16.688,5.4236
2146,Chairs,422.058,-18.0882
2147,Binders,38.088,-27.9312
2148,Storage,254.352,-50.8704
2149,Furnishings,43.31,4.331
2150,Phones,84.95,22.087
2151,Chairs,233.058,-53.2704
2152,Accessories,111.79,43.5981
2153,Paper,14.94,7.0218
2154,Binders,14.16,5.133
2155,Furnishings,22.608,-10.1736
2156,Fasteners,21.48,10.74
2157,Storage,501.81,0
2158,Storage,161.94,9.7164
2159,Art,17.856,2.0088
2160,Binders,8.808,-14.9736
2161,Furnishings,79.384,29.769
2162,Art,34.58,10.0282
2163,Paper,314.55,150.984
2164,Accessories,191.976,23.997
2165,Paper,8.288,3.0044
2166,Furnishings,139.92,-150.414
2167,Art,15.872,1.1904
2168,Binders,6.286,-11.0005
2169,Art,14.016,1.752
2170,Accessories,71.976,-8.997
2171,Phones,107.982,-26.9955
2172,Chairs,305.312,-8.7232
2173,Binders,19.752,6.9132
2174,Binders,9.264,-13.896
2175,Storage,61.792,6.1792
2176,Paper,45.68,21.0128
2177,Paper,60.12,28.8576
2178,Binders,41.72,13.0375
2179,Paper,71.6,32.936
2180,Binders,85.232,30.8966
2181,Labels,44.4,22.2
2182,Chairs,442.764,59.0352
2183,Machines,3999.95,1159.9855
2184,Accessories,199.95,21.9945
2185,Furnishings,63.68,28.0192
2186,Binders,54.896,18.5274
2187,Accessories,29,7.25
2188,Envelopes,70.08,35.04
2189,Furnishings,121.3,25.473
2190,Phones,1454.49,378.1674
2191,Appliances,60.81,17.0268
2192,Binders,153.552,51.8238
2193,Appliances,65.34,22.869
2194,Paper,123.92,55.764
2195,Appliances,35.1,12.285
2196,Accessories,44.75,8.5025
2197,Art,4.704,0.4116
2198,Art,14.67,3.9609
2199,Paper,15.552,5.4432
2200,Paper,5.232,1.7004
2201,Furnishings,22.2,9.102
2202,Phones,881.93,229.3018
2203,Binders,6.096,2.1336
2204,Furnishings,191.82,74.8098
2205,Furnishings,20.104,1.7591
2206,Art,67.56,8.445
2207,Binders,29.932,-46.3946
2208,Phones,38.272,3.8272
2209,Art,16.52,7.5992
2210,Phones,832.93,233.2204
2211,Binders,43.8,21.024
2212,Appliances,167.292,29.7408
2213,Furnishings,27.42,11.2422
2214,Binders,1.44,0.504
2215,Binders,61.776,20.8494
2216,Appliances,241.96,60.49
2217,Chairs,108.608,9.5032
2218,Art,2.816,0.9856
2219,Binders,9.984,3.6192
2220,Storage,14.98,4.1944
2221,Phones,1145.6,100.24
2222,Phones,485.94,-89.089
2223,Art,37.376,4.672
2224,Chairs,70.686,-24.2352
2225,Paper,54.816,17.8152
2226,Bookcases,72.294,-98.8018
2227,Fasteners,2.896,0.4706
2228,Phones,124.792,15.599
2229,Tables,330.588,-115.7058
2230,Binders,673.568,252.588
2231,Appliances,52.98,14.8344
2232,Furnishings,526.45,31.587
2233,Storage,228.92,14.3075
2234,Phones,319.968,35.9964
2235,Accessories,205.03,67.6599
2236,Storage,190.86,11.4516
2237,Art,24.32,8.2688
2238,Supplies,44.4,12.432
2239,Furnishings,44.4,-52.17
2240,Binders,1016.792,381.297
2241,Binders,38.136,13.3476
2242,Phones,494.982,-115.4958
2243,Storage,56.56,15.2712
2244,Art,5.56,1.4456
2245,Fasteners,9.02,3.5178
2246,Appliances,8.62,2.2412
2247,Phones,659.976,49.4982
2248,Paper,13.36,6.4128
2249,Binders,41.72,13.0375
2250,Binders,11.52,4.176
2251,Appliances,541.44,157.0176
2252,Paper,19.44,9.3312
2253,Paper,143.7,68.976
2254,Appliances,43.26,14.2758
2255,Appliances,43.56,15.246
2256,Phones,437.85,131.355
2257,Furnishings,109.48,33.9388
2258,Chairs,1212.96,90.972
2259,Paper,18.54,8.7138
2260,Fasteners,5,2.4
2261,Accessories,371.97,66.9546
2262,Accessories,166.24,24.936
2263,Bookcases,359.97,79.1934
2264,Accessories,499.98,114.9954
2265,Paper,5.28,2.376
2266,Binders,8.26,3.8822
2267,Paper,7.968,2.6892
2268,Paper,12.96,6.3504
2269,Paper,6.48,3.1104
2270,Binders,6.984,2.3571
2271,Art,47.96,4.1965
2272,Storage,199.74,47.9376
2273,Furnishings,435.26,95.7572
2274,Copiers,1119.984,377.9946
2275,Tables,143.432,3.5858
2276,Chairs,122.352,13.7646
2277,Storage,306.2,0
2278,Tables,85.98,22.3548
2279,Accessories,223.96,53.7504
2280,Chairs,97.568,-6.098
2281,Chairs,614.272,-23.0352
2282,Bookcases,199.98,37.9962
2283,Paper,48.16,22.1536
2284,Phones,23.92,6.6976
2285,Appliances,60.69,16.3863
2286,Paper,14.352,5.2026
2287,Appliances,35.04,12.264
2288,Appliances,17.48,1.311
2289,Art,16.4,4.756
2290,Tables,892.98,80.3682
2291,Phones,287.97,77.7519
2292,Furnishings,595.38,297.69
2293,Paper,12.96,6.2208
2294,Phones,4.95,1.3365
2295,Furnishings,181.95,38.2095
2296,Paper,13.52,6.2192
2297,Furnishings,259.7,106.477
2298,Phones,42.95,1.2885
2299,Accessories,1399.93,601.9699
2300,Phones,503.96,125.99
2301,Binders,12.72,6.36
2302,Binders,11.52,5.6448
2303,Accessories,316,31.6
2304,Chairs,723.92,188.2192
2305,Paper,106.32,49.9704
2306,Bookcases,141.372,-14.1372
2307,Paper,27.216,9.8658
2308,Accessories,390.75,171.93
2309,Chairs,280.792,35.099
2310,Storage,68.448,7.7004
2311,Art,88.04,6.603
2312,Art,15.872,1.984
2313,Storage,215.592,-48.5082
2314,Labels,14.62,6.8714
2315,Appliances,416.32,112.4064
2316,Binders,43,20.21
2317,Chairs,182.94,27.441
2318,Binders,60.83,30.415
2319,Accessories,389.97,132.5898
2320,Appliances,194.32,56.3528
2321,Accessories,265.93,63.8232
2322,Binders,94.74,44.5278
2323,Binders,60.64,27.8944
2324,Binders,76.3,38.15
2325,Binders,364.8,167.808
2326,Binders,79.872,29.952
2327,Bookcases,46.384,1.1596
2328,Paper,12.96,6.2208
2329,Envelopes,14.352,5.2026
2330,Furnishings,547.136,-68.392
2331,Storage,41.96,2.9372
2332,Paper,41.7,20.85
2333,Paper,277.4,133.152
2334,Paper,5.78,2.8322
2335,Appliances,69.216,11.2476
2336,Envelopes,10.86,5.1042
2337,Appliances,426.79,123.7691
2338,Paper,25.92,12.4416
2339,Paper,45.92,22.5008
2340,Art,10.72,1.742
2341,Art,41.86,10.465
2342,Furnishings,63.2,23.384
2343,Accessories,113.97,27.3528
2344,Storage,123.552,-29.3436
2345,Appliances,490.32,137.2896
2346,Paper,70.08,24.528
2347,Binders,1.272,-2.1624
2348,Tables,557.585,0
2349,Binders,9.024,3.1584
2350,Binders,69.456,22.5732
2351,Paper,10.86,5.3214
2352,Appliances,79.47,22.2516
2353,Art,10.08,5.04
2354,Bookcases,1552.831,200.9546
2355,Binders,137.24,46.3185
2356,Accessories,36.51,15.6993
2357,Machines,239.976,80.9919
2358,Tables,1579.746,-447.5947
2359,Tables,1071.576,-553.6476
2360,Tables,613.908,-122.7816
2361,Paper,34.86,16.3842
2362,Paper,155.04,75.9696
2363,Binders,13.71,-10.054
2364,Furnishings,127.88,40.9216
2365,Appliances,160.32,44.8896
2366,Binders,46,20.7
2367,Chairs,120.712,-18.1068
2368,Paper,23.12,11.3288
2369,Furnishings,532.704,-26.6352
2370,Art,4.912,0.307
2371,Accessories,252,93.24
2372,Furnishings,60.288,-27.1296
2373,Fasteners,2.632,0.8225
2374,Paper,23.688,7.6986
2375,Chairs,253.372,-14.4784
2376,Fasteners,5.67,0.1134
2377,Binders,76.776,-58.8616
2378,Supplies,9.184,1.148
2379,Paper,32.75,15.065
2380,Fasteners,7.216,1.7138
2381,Paper,49.568,15.49
2382,Furnishings,54.712,11.6263
2383,Appliances,176.04,45.7704
2384,Art,16.02,4.4856
2385,Binders,185.92,62.748
2386,Phones,211.168,15.8376
2387,Copiers,479.984,59.998
2388,Fasteners,7.86,3.6156
2389,Binders,24.448,8.8624
2390,Paper,6.48,3.1104
2391,Paper,41.86,20.5114
2392,Accessories,1619.91,97.1946
2393,Furnishings,113.92,42.1504
2394,Art,39.68,10.3168
2395,Accessories,37.6,2.256
2396,Accessories,59.9,23.96
2397,Paper,37,16.65
2398,Labels,5.76,2.8224
2399,Art,16.68,4.3368
2400,Storage,628.81,12.5762
2401,Storage,56.45,14.677
2402,Storage,94.2,23.55
2403,Envelopes,28.4,13.348
2404,Bookcases,956.6648,-225.0976
2405,Accessories,1115.91,200.8638
2406,Phones,128.744,-28.9674
2407,Phones,79.92,26.973
2408,Art,24.2,7.986
2409,Phones,359.976,130.4913
2410,Furnishings,211.84,76.2624
2411,Fasteners,5.68,1.917
2412,Binders,7.52,2.632
2413,Paper,11.96,5.8604
2414,Tables,629.064,31.4532
2415,Chairs,754.45,60.356
2416,Bookcases,301.96,60.392
2417,Accessories,595,95.2
2418,Binders,79.872,29.952
2419,Machines,2396.4,179.73
2420,Storage,63.56,3.178
2421,Accessories,99.99,43.9956
2422,Storage,230.376,-48.9549
2423,Paper,9.664,3.2616
2424,Accessories,158.928,41.7186
2425,Binders,13.023,-10.4184
2426,Tables,273.06,-104.673
2427,Fasteners,39.312,12.7764
2428,Binders,1.344,-2.1504
2429,Binders,8.272,-13.6488
2430,Furnishings,12.544,-9.0944
2431,Labels,58.48,27.4856
2432,Furnishings,7.4,3.034
2433,Chairs,366.786,65.2064
2434,Phones,54.368,4.0776
2435,Envelopes,33.96,16.98
2436,Appliances,826.11,322.1829
2437,Furnishings,545.85,114.6285
2438,Tables,145.98,-99.2664
2439,Paper,35.808,12.5328
2440,Furnishings,7.904,2.1736
2441,Phones,345,86.25
2442,Tables,174.286,-19.9184
2443,Appliances,662.84,172.3384
2444,Accessories,95.1,30.432
2445,Envelopes,26.88,12.9024
2446,Phones,257.98,74.8142
2447,Envelopes,17.48,8.2156
2448,Chairs,492.835,-14.081
2449,Storage,269.49,5.3898
2450,Binders,29.12,9.828
2451,Labels,18.75,9
2452,Phones,119.7,31.122
2453,Binders,9.144,3.0861
2454,Accessories,57.06,18.2592
2455,Accessories,71.6,13.604
2456,Storage,107.44,27.9344
2457,Labels,7.31,3.4357
2458,Art,59.1,22.458
2459,Storage,46.53,12.0978
2460,Appliances,97.84,25.4384
2461,Paper,29.97,13.4865
2462,Binders,98.352,34.4232
2463,Binders,83.92,29.372
2464,Binders,14.624,5.1184
2465,Phones,136.99,36.9873
2466,Labels,3.15,1.512
2467,Paper,9.11,4.0995
2468,Storage,571.44,165.7176
2469,Paper,32.4,15.552
2470,Storage,16.91,4.5657
2471,Furnishings,14.272,4.2816
2472,Bookcases,451.136,-67.6704
2473,Appliances,64.864,6.4864
2474,Chairs,217.584,-29.9178
2475,Accessories,82.95,29.0325
2476,Labels,87.71,41.2237
2477,Appliances,1101.48,429.5772
2478,Tables,1322.352,-99.1764
2479,Art,5.46,1.4742
2480,Supplies,11.184,0.8388
2481,Storage,153.584,-32.6366
2482,Storage,1003.62,0
2483,Phones,35.168,11.4296
2484,Tables,1137.75,250.305
2485,Binders,99.68,32.396
2486,Art,5.56,1.4456
2487,Storage,85.52,22.2352
2488,Art,9.84,2.6568
2489,Paper,20.04,9.6192
2490,Phones,631.96,303.3408
2491,Paper,23.92,10.764
2492,Paper,90.24,41.5104
2493,Phones,4548.81,1228.1787
2494,Tables,300.93,-34.392
2495,Phones,719.96,53.997
2496,Chairs,647.84,32.392
2497,Storage,64.17,18.6093
2498,Envelopes,124.46,58.4962
2499,Binders,9.584,3.3544
2500,Envelopes,37.608,12.6927
2501,Paper,12.224,4.4312
2502,Binders,2.304,-3.5712
2503,Binders,9.36,-16.38
2504,Labels,7.38,3.4686
2505,Storage,53.72,15.0416
2506,Supplies,8187.65,327.506
2507,Furnishings,77.92,34.2848
2508,Appliances,32.784,-85.2384
2509,Phones,196.776,14.7582
2510,Accessories,479.94,52.7934
2511,Storage,1117.92,55.896
2512,Accessories,106.5,41.535
2513,Binders,45.66,-33.484
2514,Accessories,95.968,1.1996
2515,Chairs,47.992,-2.0568
2516,Storage,264.32,19.824
2517,Envelopes,604.656,204.0714
2518,Furnishings,129.93,12.993
2519,Labels,20.16,9.8784
2520,Labels,29.46,14.4354
2521,Appliances,868.59,251.8911
2522,Paper,12.96,6.2208
2523,Phones,5.5,1.375
2524,Binders,121.6,55.936
2525,Art,42.048,5.256
2526,Accessories,25.488,4.4604
2527,Binders,6.9,-12.075
2528,Binders,9.648,-16.884
2529,Paper,7.968,2.8884
2530,Paper,10.368,3.6288
2531,Paper,114.2,52.532
2532,Binders,17.96,8.2616
2533,Fasteners,12.67,4.5612
2534,Accessories,339.96,122.3856
2535,Storage,1801.632,-337.806
2536,Accessories,46.32,18.0648
2537,Chairs,181.986,-54.5958
2538,Phones,431.976,-100.7944
2539,Phones,155.37,-36.253
2540,Chairs,1348.704,-219.1644
2541,Chairs,700.152,78.7671
2542,Furnishings,111.888,22.3776
2543,Appliances,143.952,14.3952
2544,Bookcases,173.94,13.9152
2545,Labels,14.76,6.9372
2546,Storage,205.92,2.0592
2547,Bookcases,102.833,-6.049
2548,Art,2.304,0.2592
2549,Phones,1879.96,211.4955
2550,Paper,313.024,105.6456
2551,Labels,5.04,1.764
2552,Furnishings,821.88,213.6888
2553,Binders,21.96,10.7604
2554,Paper,25.92,12.4416
2555,Phones,705.544,70.5544
2556,Accessories,50,12
2557,Furnishings,51.712,-32.32
2558,Appliances,6.992,0.5244
2559,Bookcases,1406.86,140.686
2560,Labels,15.75,7.56
2561,Storage,323.1,61.389
2562,Labels,9.216,3.3408
2563,Paper,10.368,3.6288
2564,Accessories,15.02,2.7036
2565,Storage,33.82,9.1314
2566,Accessories,71,27.69
2567,Binders,25.12,7.85
2568,Tables,2665.62,239.9058
2569,Storage,478.08,133.8624
2570,Phones,164.388,-35.6174
2571,Art,13.248,3.6432
